x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,shape
9.565615410715084,9.198433686743492,10.853957906585439,8.320424850239592,12.792070005525929,8.548945655316968,15.379951707536552,9.883996101975622,18.617603012617316,12.325576190215553,22.50502392076821,15.873685920036763,27.04221443198924,20.52832529143925,32.22917454628042,26.28949430442302,38.06590426364171,33.15719295898806,44.55240358407316,41.131421255134384,parabola
-2.3238504972611036,8.7669438338053,-6.476665690697606,6.0781622365796775,-13.80413913018263,-0.5658353595937733,-24.30627081571617,-11.165048954715047,-37.98306074729825,-25.719478548784167,-54.834508924928826,-44.2291241418011,-74.86061534860792,-66.69398573376586,-98.06138001833558,-93.11406332467848,-124.43680293411174,-123.48935691453892,-153.98688409593643,-157.81986650334716,parabola
8.400213669322905,-10.532788444742216,6.34448768379135,-10.502692005884882,5.741868238498986,-12.204664158811143,6.5923553334458145,-15.638704903521003,8.895948968631835,-20.804814240014466,12.652649144057047,-27.702992168291523,17.86245585972145,-36.33323868835218,24.525369115625047,-46.695553800196436,32.64138891176785,-58.789937503824305,42.21051524814982,-72.61638979923575,parabola
-13.298161654569356,6.088076542744857,-15.429489004691884,4.668913019099058,-20.91438507492291,3.469612110559277,-29.752849865262437,2.4901738171255143,-41.944883375710475,1.7305981387977694,-57.490485606266994,1.1908850755760412,-76.389656556932,0.8710346274603324,-98.64239622770555,0.7710467944506405,-124.2487046185876,0.8909215765469698,-153.20858172957816,1.230658973749314,parabola
0.12954899712806922,-13.501879739676774,-0.5120973353339373,-12.046518601270698,-3.4821933341679365,-12.272317567814879,-8.780738999373927,-14.179276639309318,-16.407734330951914,-17.767395815754014,-26.36317932890189,-23.03667509714897,-38.647073993223856,-29.98711448349417,-53.25941832391785,-38.61871397478966,-70.2002123209838,-48.931473571035376,-89.46945598442174,-60.92539327223137,parabola
11.286962474515661,16.047033628730905,9.721635757944103,16.3392762312759,7.371005132959937,14.774259467379043,4.235070599563167,11.351983337040334,0.3138321577537848,6.072447840259764,-4.392710192468201,-1.0643470229626502,-9.884556451102789,-10.058401252626915,-16.16170661815,-20.90971484873306,-23.224160693609804,-33.61828781128103,-31.071918677482223,-48.18412014027088,parabola
-5.587757360351436,-7.154818298435817,-5.6639673629209275,-5.300284952422693,-9.275887258314738,-5.9598858311270675,-16.42351704653286,-9.133620934548937,-27.106856727575313,-14.821490262688311,-41.32590630144207,-23.023493815545173,-59.08066576813313,-33.73963159311953,-80.37113512764854,-46.9699035954114,-105.19731437998827,-62.71430982242078,-133.5592035251523,-80.97285027414763,parabola
-6.124240973815319,-0.23067808489059338,-8.412078284060696,4.657159090098448,-11.4346978279026,14.563191523019137,-15.19209960534103,29.487419213871462,-19.684283616375993,49.42984216265545,-24.911249861007477,74.39046036937106,-30.872998339235487,104.36927383401829,-37.56952905106004,139.36628255659727,-45.00084199648111,179.3814865371078,-53.16693717549871,224.41488577555,parabola
0.5835298413843635,1.2716865101323935,-3.6059053484056025,1.4323379041859456,-10.616285391840378,0.5894266418288776,-20.44761028891996,-1.2570472769388106,-33.09988003964436,-4.107083852117123,-48.573094644013565,-7.96068308370605,-66.86725410202759,-12.8178449717056,-87.98235841368644,-18.67856951611578,-111.91840757899008,-25.542856716936576,-138.67540159793853,-33.41070657416798,parabola
-15.130612356156512,-8.391371912026264,-21.049939404487098,-7.304937083099013,-32.99933851462539,-6.701474483852766,-50.978809686571395,-6.580984114287524,-74.98835292032516,-6.943465974403289,-105.02796821588657,-7.788920064200058,-141.09765557325574,-9.117346383677832,-183.19741499243267,-10.928744932836615,-231.32724647341723,-13.223115711676398,-285.4871500162095,-16.00045872019719,parabola
4.138617500110878,-7.322445678082717,-0.7958428570059182,-4.715149307311345,-10.45785221560163,-1.131654791632763,-24.847410575676243,3.428037868953024,-43.96451793722979,8.963928674446027,-67.80917430026223,15.476017624846232,-96.38137966477356,22.964304720153642,-129.68113403076393,31.428789960368288,-167.70843739823312,40.86947334549013,-210.4632897671812,51.286354875519166,parabola
6.217592448105794,1.2830868677965803,7.775887785965634,1.1048213644016287,9.266167852118164,5.631139676142398,10.688432646563383,14.86204180301888,12.042682169301294,28.7975277450311,13.328916420331893,47.43759750217903,14.547135399655184,70.78225107446266,15.697339107271167,98.83148846188206,16.77952754317984,131.58530966443715,17.793700707381202,169.04371468212793,parabola
6.643084017479385,-4.777046507069745,8.386451805552673,-9.32724864711328,11.258898619075836,-15.243214779772448,15.260424458048872,-22.524944905047246,20.391029322471788,-31.172439022937684,26.650713212344566,-41.185697133443746,34.039476127667214,-52.564719236565445,42.557318068439756,-65.30950533230279,52.20423903466218,-79.42005542065577,62.980239026334445,-94.89636950162435,parabola
-8.231723844778488,-10.524876642022864,-4.949767389300961,-12.274428191839828,-2.216822436475492,-13.991969669651954,-0.03288898630208337,-15.677501075459242,1.6020329612192725,-17.331022409261696,2.687943406088568,-18.952533671059307,3.2248423483058026,-20.542034860852084,3.2127297878709804,-22.099525978640024,2.651605724784101,-23.625007024423127,1.5414701590451685,-25.11847799820139,parabola
-6.477544857562849,3.851875422387478,-5.467705666821358,2.4823708251762002,-5.949304251923866,0.7823484160228067,-7.922340612870374,-1.2481918050727012,-11.386814749660882,-3.609249838110326,-16.34272666229539,-6.300825683090066,-22.790076350773898,-9.32291934001192,-30.72886381509641,-12.675530808875894,-40.15908905526291,-16.358660089681976,-51.08075207127342,-20.372307182430177,parabola
1.8017544300444734,-7.545513915227819,3.395252896851382,-12.789152334479194,5.013043166692665,-21.393471136973936,6.655125239568318,-33.35847032271203,8.321499115478346,-48.68414989169351,10.012164794422747,-67.37050984391833,11.72712227640152,-89.41755017938651,13.466371561414666,-114.8252708980981,15.229912649462186,-143.593672000053,17.017745540544077,-175.72275348525127,parabola
3.123870541182702,5.558194928778378,1.7167764738598867,4.644487758941357,-0.1407979932293726,4.046225804918888,-2.4488528600850747,3.763409066710973,-5.207388126707222,3.7960375443176115,-8.416403793095814,4.144111237738803,-12.075899859250848,4.8076301469745495,-16.18587632517233,5.786594272024849,-20.74633319086025,7.0810036128897025,-25.757270456314615,8.69085816956911,parabola
5.875618914701967,-7.210666333128579,8.00829558898106,-3.7522208143562374,14.252915291108565,2.6750819110303876,24.609478021084477,12.071241843031293,39.077983778908816,24.436258981646496,57.65843256458156,39.77013332687597,80.35082437810269,58.07286487871971,107.15515921947232,79.34445363717779,138.07143708869032,103.58489960225015,173.0996579857567,130.79420277393675,parabola
-8.410463805491927,-10.836469404179518,-7.569085386200998,-8.163630881327355,-7.086706292469381,-4.258831373289433,-6.963326524297075,0.8779291199342474,-7.19894608168408,7.246650598343695,-7.793564964630398,14.847333061938901,-8.747183173136028,23.679976510719865,-10.059800707200969,33.744580944686604,-11.731417566825218,45.04114636383909,-13.762033752008783,57.56967276817734,parabola
-5.65831283959008,10.649323499327863,-7.625834118987997,13.5044475204665,-10.089873288362465,19.930404523926487,-13.050430347713483,29.927194509707817,-16.507505297041053,43.494817477810514,-20.46109813634517,60.633273428234546,-24.911208865625838,81.3425623609799,-29.857837484883063,105.62268427604666,-35.300983994116834,133.47363917343478,-41.240648393327156,164.89542705314415,parabola
6.532416676846259,9.848002615695258,5.433948186478445,4.973222758037142,1.3599408976138516,-4.885909289787373,-5.6896051897475175,-19.72939352777827,-15.714690075605674,-39.55722995593558,-28.7153137599606,-64.36941857425929,-44.6914762428123,-94.16595938274936,-63.64317752416081,-128.94685238140593,-85.57041760400608,-168.71209757022882,-110.47319648234813,-213.4616949492181,parabola
11.490692959480358,11.747386352478987,13.075105660996488,7.760729686960192,14.67586012091756,1.5132516727140448,16.292956339243574,-6.995047690259451,17.92639431597453,-17.76416840196031,19.576174051110428,-30.79411046238852,21.242295544651267,-46.084873871544076,22.924758796597047,-63.63645862942701,24.62356380694777,-83.4488647360373,26.338710575703438,-105.52209219137491,parabola
-1.7401620658146348,9.80927761830069,-5.400653738858926,7.404780101407816,-11.149158298084817,4.537557647795981,-18.985675743492305,1.207610257465186,-28.9102060750814,-2.585062069584575,-40.92274929285209,-6.840459333353294,-55.02330539680436,-11.558581533840972,-71.21187438693828,-16.739428671047627,-89.48845626325377,-22.38300074497323,-109.85305102575084,-28.48929775561779,parabola
16.24572113102255,-7.172917880252341,14.522890001143516,-8.220875116551325,14.012112427603004,-9.690180856275981,14.713388410401015,-11.580835099426311,16.62671794953755,-13.892837846002317,19.7521010450126,-16.62618909600399,24.089537696826177,-19.780888849431342,29.639027904978278,-23.35693710628437,36.400571669468896,-27.354333866563067,44.374168990298045,-31.77307913026744,parabola
5.9618194550065535,6.480621554947449,8.566146090365878,2.757949844285596,14.624155790601268,-3.383135187621164,24.135848555712727,-11.942633540772832,37.101224385700256,-22.920545215169412,53.520283280563845,-36.31687021081089,73.39302524030347,-52.13160852769728,96.71945026491923,-70.36476016582859,123.49955835441102,-91.0163251252048,153.73334950877893,-114.08630340582594,parabola
4.375898635467321,-0.5567354728885012,-1.7340823711605369,-1.1249084177618474,-12.72482818787046,-3.4692801734532304,-28.59633881466243,-7.589850739962647,-49.348614251536475,-13.486620117290103,-74.98165449849256,-21.15958830543559,-105.49545955553072,-30.60875530439911,-140.89002942265097,-41.83412111418068,-181.16536409985326,-54.83568573478029,-226.3214635871376,-69.61344916619791,parabola
-10.993528904543611,3.5513833559713395,-9.537218756178936,2.959416195522462,-7.4930218240841375,3.3685949012661682,-4.860938108259219,4.778919473202459,-1.640967608704175,7.190389911331336,2.166889674580988,10.603006215652794,6.562633741596274,15.016768386166834,11.546264592341688,20.431676422873473,17.11778222681722,26.84773032577268,23.277186645022873,34.264930094864475,parabola
-7.233528578083019,-8.24950517536502,-12.49625054746258,-11.00907325594428,-23.66506610918438,-15.077491871814317,-40.739975263248404,-20.45476102297513,-63.720978009654694,-27.140880709426728,-92.6080743484032,-35.13585093116909,-127.40126427949393,-44.43967168820224,-168.10054780292697,-55.05234298052618,-214.70592491870218,-66.97386480814087,-267.21739562681967,-80.20423717104634,parabola
-0.6508106026674074,-0.5961203402227923,-2.4338767414111717,-6.617675964941748,-6.628695379989168,-16.67918020695347,-13.235266518401389,-30.780633066257938,-22.25359015664786,-48.9220345428552,-33.68366629472855,-71.1033846367452,-47.525494932643454,-97.32468334792796,-63.779076070392634,-127.58593067640354,-82.44440970797602,-161.88712662217185,-103.52149584539363,-200.22827118523293,parabola
-1.6814300269898355,-5.979225711976696,-0.004895562111661533,-5.732698261789369,2.7315238907291075,-1.5317178376696967,6.5278283315324686,6.623715560382315,11.384017760298429,18.733601932366682,17.300092177026983,34.79794127828338,24.27605158171813,54.81673359813242,32.31189597437188,78.78997889191386,41.40762535498821,106.7176771596276,51.56323972356715,138.59982840127367,parabola
8.887410548711786,-11.266634343937932,10.732365018384375,-11.65400841587923,11.562027744621195,-13.013167431244343,11.376398727422245,-15.344111390033262,10.175477966787525,-18.646840292245997,7.959265462717037,-22.92135413788254,4.7277612152107835,-28.167652926942885,0.48096522426874877,-34.38573665942706,-4.781122510109048,-41.57560533533504,-11.058501987922615,-49.737258954666814,parabola
1.975637483863867,10.729613665881308,-2.4230634601271683,7.734490037756113,-8.619462447061341,2.499665783720703,-16.613559476938647,-4.9748590962249235,-26.40535454975911,-14.689084602080776,-37.9948476655227,-26.643010733846832,-51.38203882422941,-40.836637491523106,-66.5669280258793,-57.269964875109636,-83.54951527047231,-75.94299288460634,-102.32980055800846,-96.85572152001328,parabola
2.294462964019595,-7.5126946551738625,4.343738862436446,-12.432931374497496,8.53437153325823,-19.943410148781815,14.866360976484945,-30.044130978026807,23.339707192116606,-42.7350938622325,33.95441018015319,-58.01629880139887,46.71046994059469,-75.8877457955259,61.60788647344116,-96.34943484461365,78.64665977869255,-119.40136594866209,97.82678985634887,-145.04353910767117,parabola
3.5779189705382817,1.7055560197313047,1.643539659882674,1.780660301288504,-1.7825465374704321,-0.0027104046117103486,-6.700339621521033,-3.644556097969337,-13.10983959226914,-9.144876778784381,-21.01104644971474,-16.50367244705684,-30.403960193857827,-25.7209431027867,-41.288580824698435,-36.796688745973995,-53.66490834223652,-49.73090937661868,-67.53294274647213,-64.5236049947208,parabola
-6.046919630055326,-4.311411356227789,-1.4993170147919646,-4.889888607780711,7.99900693636088,-8.000164546165044,22.448052223403195,-13.642239171380785,41.847818846335,-21.81611248342794,66.19830680515629,-32.52178448230651,95.49951609986702,-45.75925516801647,129.75144673046734,-61.528524540557875,168.95409869695706,-79.82959259993066,213.10747199933627,-100.66245934613488,parabola
-3.908934906339335,11.051847066985816,-2.967827977975472,13.629763097374397,-3.271689321732846,15.322420597932876,-4.820518937611458,16.129819568661247,-7.614316825611308,16.05196000955952,-11.653082985732395,15.088841920627683,-16.936817417974716,13.240465301865743,-23.46552012233829,10.506830153273695,-31.239191098823085,6.887936474851548,-40.25783034742913,2.3837842665992923,parabola
-10.282998298135611,-9.387475239686534,-11.279591786518587,-13.318187734832104,-11.771575789178645,-20.695130708316277,-11.758950306115787,-31.51830416013904,-11.241715337330014,-45.78770809030041,-10.21987088282132,-63.503342498800386,-8.693416942589714,-84.66520738563894,-6.662353516635186,-109.27330275081614,-4.126680604957745,-137.3276285943319,-1.086398207557389,-168.82818491618625,parabola
5.282356233260905,-2.6465041770094593,6.957378841375218,-2.3899055450448006,6.13361918440876,1.8533987623541766,2.811077262361533,10.083408745187466,-3.010246924766472,22.300124403455087,-11.330353376975241,38.50354573715701,-22.14924209426477,58.69367274629324,-35.466913076635095,82.87050543086383,-51.28336632408618,111.03404379086871,-69.59860183661803,143.18428782630792,parabola
8.624117158708339,7.437327854392511,8.35405285098521,9.077108538834146,6.705595190823823,10.991142876866913,3.6787441782241803,13.17943086849081,-0.7265001868137251,15.641972513705838,-6.510137904289888,18.378767812512,-13.672168974204297,21.389816764909284,-22.212593396556983,24.675119370897708,-32.13141117134792,28.234675630477263,-43.4286222985771,32.06848554364794,parabola
-12.222314220840914,-9.5221543375697,-9.750269584096687,-9.696620501927693,-3.474535884835789,-13.407850280464311,6.604886876941771,-20.655843673179547,20.487998701236016,-31.440600680073423,38.174799588046916,-45.7621213011459,59.665289537374484,-63.62040553639701,84.95946854921877,-85.01545338582676,114.05733662357967,-109.94726484943513,146.95889376045724,-138.4158399272221,parabola
6.52078121371872,-9.70096717668222,7.477495987556286,-12.250143703928584,9.591235181274744,-15.597115814237018,12.861998794874095,-19.74188350760752,17.289786828354345,-24.684446784040095,22.874599281715483,-30.424805643534732,29.6164361549575,-36.962960086091435,37.51529744808044,-44.29891011171022,46.571183161084264,-52.432655720391075,56.784093293968965,-61.364196912133984,parabola
-5.487766346439935,5.330977111574436,-1.7018131674672627,5.1420073503032695,1.5945082310328234,5.203435261356089,4.401197849060323,5.515260844732893,6.718255686615239,6.077484100433684,8.545681743697568,6.890105028458458,9.883476020307313,7.953123628807217,10.731638516444466,9.266539901479966,11.09016923210904,10.830353846476697,10.959068167301027,12.644565463797415,parabola
-1.0107871509660593,-4.533812225432584,-1.0691929499140151,-6.884474159837646,-3.758899781186995,-6.098687563175109,-9.079907644784996,-2.176452435444977,-17.032216540708028,4.882231223352763,-27.615826468956072,15.077363413218087,-40.83073742952914,28.408944134151014,-56.676949422427256,44.87697338615157,-75.15446244765039,64.4814511692197,-96.26327650519852,87.22237748335542,parabola
4.835763459990574,-0.7858481529681385,10.050549842036244,-3.4548951642039354,19.364783026751475,-9.880826822105755,32.778463014136264,-20.063643126673597,50.29158980419062,-34.00334407790747,71.90416339691453,-51.699929675807354,97.616183792308,-73.15339992037326,127.42765099037106,-98.36375481160525,161.33856499110362,-127.33099434950321,199.3489257945058,-160.0551185340672,parabola
12.082121698181068,-9.617374007548612,12.092965059932517,-11.371993722039582,15.181561038520293,-11.496099998233094,21.34790963394439,-9.989692836129151,30.592010846204822,-6.852772235727753,42.913864675301575,-2.085338197028898,58.313471121234635,4.312609279967404,76.79083018400408,12.341070195261187,98.34594186360977,22.0000445488524,122.97880616005185,33.289532340741076,parabola
2.7237396680760715,-2.1557570916789635,2.1479776526573655,-0.3760601843668743,-0.891508975598228,-1.7117108973864401,-6.394720216690706,-6.162709230737658,-14.361656070620079,-13.729055184420536,-24.792316537386327,-24.410748758435062,-37.68670161698946,-38.207789952781226,-53.04481130942951,-55.12017876745911,-70.86664561470641,-75.14791520246858,-91.1522045328202,-98.29099925780972,parabola
